     31.4300    0.000000E+000   0.000000E+000   0.000000E+000
     31.4400    0.000000E+000   0.000000E+000   0.000000E+000
     31.4500    0.000000E+000   0.000000E+000   0.000000E+000
     31.4600    0.000000E+000   0.000000E+000   0.000000E+000
     31.4700    0.000000E+000   0.000000E+000   0.000000E+000
     31.4800    0.000000E+000   0.000000E+000   0.000000E+000
     31.4900    0.000000E+000   0.000000E+000   0.000000E+000
     31.5000    0.000000E+000   0.000000E+000   0.000000E+000
     31.5100    0.000000E+000   0.000000E+000   0.000000E+000
     31.5200    0.000000E+000   0.000000E+000   0.000000E+000
     31.5300    0.000000E+000   0.000000E+000   0.000000E+000
     31.5400    0.000000E+000   0.000000E+000   0.000000E+000
     31.5500    0.000000E+000   0.000000E+000   0.000000E+000
     31.5600    0.000000E+000   0.000000E+000   0.000000E+000
     31.5700    0.000000E+000   0.000000E+000   0.000000E+000
     31.5800    0.000000E+000   0.000000E+000   0.000000E+000
     31.5900    0.000000E+000   0.000000E+000   0.000000E+000
     31.6000    0.000000E+000   0.000000E+000   0.000000E+000
     31.6100    0.000000E+000   0.000000E+000   0.000000E+000
     31.6200    0.000000E+000   0.000000E+000   0.000000E+000
     31.6300    0.000000E+000   0.000000E+000   0.000000E+000
     31.6400    0.000000E+000   0.000000E+000   0.000000E+000
     31.6500    0.000000E+000   0.000000E+000   0.000000E+000
     31.6600    0.000000E+000   0.000000E+000   0.000000E+000
     31.6700    0.000000E+000   0.000000E+000   0.000000E+000
     31.6800    0.000000E+000   0.000000E+000   0.000000E+000
     31.6900    0.000000E+000   0.000000E+000   0.000000E+000
     31.7000    0.000000E+000   0.000000E+000   0.000000E+000
     31.7100    0.000000E+000   0.000000E+000   0.000000E+000
     31.7200    0.000000E+000   0.000000E+000   0.000000E+000
     31.7300    0.000000E+000   0.000000E+000   0.000000E+000
     31.7400    0.000000E+000   0.000000E+000   0.000000E+000
     31.7500    0.000000E+000   0.000000E+000   0.000000E+000
     31.7600    0.000000E+000   0.000000E+000   0.000000E+000
     31.7700    0.000000E+000   0.000000E+000   0.000000E+000
     31.7800    0.000000E+000   0.000000E+000   0.000000E+000
     31.7900    0.000000E+000   0.000000E+000   0.000000E+000
     31.8000    0.000000E+000   0.000000E+000   0.000000E+000
     31.8100    0.000000E+000   0.000000E+000   0.000000E+000
     31.8200    0.000000E+000   0.000000E+000   0.000000E+000
     31.8300    0.000000E+000   0.000000E+000   0.000000E+000
     31.8400    0.000000E+000   0.000000E+000   0.000000E+000
     31.8500    0.000000E+000   0.000000E+000   0.000000E+000
     31.8600    0.000000E+000   0.000000E+000   0.000000E+000
     31.8700    0.000000E+000   0.000000E+000   0.000000E+000
     31.8800    0.000000E+000   0.000000E+000   0.000000E+000
     31.8900    0.000000E+000   0.000000E+000   0.000000E+000
     31.9000    0.000000E+000   0.000000E+000   0.000000E+000
     31.9100    0.000000E+000   0.000000E+000   0.000000E+000
     31.9200    0.000000E+000   0.000000E+000   0.000000E+000
     31.9300    0.000000E+000   0.000000E+000   0.000000E+000
     31.9400    0.000000E+000   0.000000E+000   0.000000E+000
     31.9500    0.000000E+000   0.000000E+000   0.000000E+000
     31.9600    0.000000E+000   0.000000E+000   0.000000E+000
     31.9700    0.000000E+000   0.000000E+000   0.000000E+000
     31.9800    0.000000E+000   0.000000E+000   0.000000E+000
     31.9900    0.000000E+000   0.000000E+000   0.000000E+000
     32.0000    0.000000E+000   0.000000E+000   0.000000E+000
     32.0100    0.000000E+000   0.000000E+000   0.000000E+000
     32.0200    0.000000E+000   0.000000E+000   0.000000E+000
     32.0300    0.000000E+000   0.000000E+000   0.000000E+000
     32.0400    0.000000E+000   0.000000E+000   0.000000E+000
     32.0500    0.000000E+000   0.000000E+000   0.000000E+000
     32.0600    0.000000E+000   0.000000E+000   0.000000E+000
     32.0700    0.000000E+000   0.000000E+000   0.000000E+000
     32.0800    0.000000E+000   0.000000E+000   0.000000E+000
     32.0900    0.000000E+000   0.000000E+000   0.000000E+000
     32.1000    0.000000E+000   0.000000E+000   0.000000E+000
     32.1100    0.000000E+000   0.000000E+000   0.000000E+000
     32.1200    0.000000E+000   0.000000E+000   0.000000E+000
     32.1300    0.000000E+000   0.000000E+000   0.000000E+000
     32.1400    0.000000E+000   0.000000E+000   0.000000E+000
     32.1500    0.000000E+000   0.000000E+000   0.000000E+000
     32.1600    0.000000E+000   0.000000E+000   0.000000E+000
     32.1700    0.000000E+000   0.000000E+000   0.000000E+000
     32.1800    0.000000E+000   0.000000E+000   0.000000E+000
     32.1900    0.000000E+000   0.000000E+000   0.000000E+000
     32.2000    0.000000E+000   0.000000E+000   0.000000E+000
     32.2100    0.000000E+000   0.000000E+000   0.000000E+000
     32.2200    0.000000E+000   0.000000E+000   0.000000E+000
     32.2300    0.000000E+000   0.000000E+000   0.000000E+000
     32.2400    0.000000E+000   0.000000E+000   0.000000E+000
     32.2500    0.000000E+000   0.000000E+000   0.000000E+000
     32.2600    0.000000E+000   0.000000E+000   0.000000E+000
     32.2700    0.000000E+000   0.000000E+000   0.000000E+000
     32.2800    0.000000E+000   0.000000E+000   0.000000E+000
     32.2900    0.000000E+000   0.000000E+000   0.000000E+000
     32.3000    0.000000E+000   0.000000E+000   0.000000E+000
     32.3100    0.000000E+000   0.000000E+000   0.000000E+000
     32.3200    0.000000E+000   0.000000E+000   0.000000E+000
     32.3300    0.000000E+000   0.000000E+000   0.000000E+000
     32.3400    0.000000E+000   0.000000E+000   0.000000E+000
     32.3500    0.000000E+000   0.000000E+000   0.000000E+000
     32.3600    0.000000E+000   0.000000E+000   0.000000E+000
     32.3700    0.000000E+000   0.000000E+000   0.000000E+000
     32.3800    0.000000E+000   0.000000E+000   0.000000E+000
     32.3900    0.000000E+000   0.000000E+000   0.000000E+000
     32.4000    0.000000E+000   0.000000E+000   0.000000E+000
     32.4100    0.000000E+000   0.000000E+000   0.000000E+000
     32.4200    0.000000E+000   0.000000E+000   0.000000E+000
     32.4300    0.000000E+000   0.000000E+000   0.000000E+000
     32.4400    0.000000E+000   0.000000E+000   0.000000E+000
     32.4500    0.000000E+000   0.000000E+000   0.000000E+000
     32.4600    0.000000E+000   0.000000E+000   0.000000E+000
     32.4700    0.000000E+000   0.000000E+000   0.000000E+000
     32.4800    0.000000E+000   0.000000E+000   0.000000E+000
     32.4900    0.000000E+000   0.000000E+000   0.000000E+000
     32.5000    0.000000E+000   0.000000E+000   0.000000E+000
     32.5100    0.000000E+000   0.000000E+000   0.000000E+000
     32.5200    0.000000E+000   0.000000E+000   0.000000E+000
     32.5300    0.000000E+000   0.000000E+000   0.000000E+000
     32.5400    0.000000E+000   0.000000E+000   0.000000E+000
     32.5500    0.000000E+000   0.000000E+000   0.000000E+000
     32.5600    0.000000E+000   0.000000E+000   0.000000E+000
     32.5700    0.000000E+000   0.000000E+000   0.000000E+000
     32.5800    0.000000E+000   0.000000E+000   0.000000E+000
     32.5900    0.000000E+000   0.000000E+000   0.000000E+000
     32.6000    0.000000E+000   0.000000E+000   0.000000E+000
     32.6100    0.000000E+000   0.000000E+000   0.000000E+000
     32.6200    0.000000E+000   0.000000E+000   0.000000E+000
     32.6300    0.000000E+000   0.000000E+000   0.000000E+000
     32.6400    0.000000E+000   0.000000E+000   0.000000E+000
     32.6500    0.000000E+000   0.000000E+000   0.000000E+000
     32.6600    0.000000E+000   0.000000E+000   0.000000E+000
     32.6700    0.000000E+000   0.000000E+000   0.000000E+000
     32.6800    0.000000E+000   0.000000E+000   0.000000E+000
     32.6900    0.000000E+000   0.000000E+000   0.000000E+000
     32.7000    0.000000E+000   0.000000E+000   0.000000E+000
     32.7100    0.000000E+000   0.000000E+000   0.000000E+000
     32.7200    0.000000E+000   0.000000E+000   0.000000E+000
     32.7300    0.000000E+000   0.000000E+000   0.000000E+000
     32.7400    0.000000E+000   0.000000E+000   0.000000E+000
     32.7500    0.000000E+000   0.000000E+000   0.000000E+000
     32.7600    0.000000E+000   0.000000E+000   0.000000E+000
     32.7700    0.000000E+000   0.000000E+000   0.000000E+000
     32.7800    0.000000E+000   0.000000E+000   0.000000E+000
     32.7900    0.000000E+000   0.000000E+000   0.000000E+000
     32.8000    0.000000E+000   0.000000E+000   0.000000E+000
     32.8100    0.000000E+000   0.000000E+000   0.000000E+000
     32.8200    0.000000E+000   0.000000E+000   0.000000E+000
     32.8300    0.000000E+000   0.000000E+000   0.000000E+000
     32.8400    0.000000E+000   0.000000E+000   0.000000E+000
     32.8500    0.000000E+000   0.000000E+000   0.000000E+000
     32.8600    0.000000E+000   0.000000E+000   0.000000E+000
     32.8700    0.000000E+000   0.000000E+000   0.000000E+000
     32.8800    0.000000E+000   0.000000E+000   0.000000E+000
     32.8900    0.000000E+000   0.000000E+000   0.000000E+000
     32.9000    0.000000E+000   0.000000E+000   0.000000E+000
     32.9100    0.000000E+000   0.000000E+000   0.000000E+000
     32.9200    0.000000E+000   0.000000E+000   0.000000E+000
     32.9300    0.000000E+000   0.000000E+000   0.000000E+000
     32.9400    0.000000E+000   0.000000E+000   0.000000E+000
     32.9500    0.000000E+000   0.000000E+000   0.000000E+000
     32.9600    0.000000E+000   0.000000E+000   0.000000E+000
     32.9700    0.000000E+000   0.000000E+000   0.000000E+000
     32.9800    0.000000E+000   0.000000E+000   0.000000E+000
     32.9900    0.000000E+000   0.000000E+000   0.000000E+000
     33.0000    0.000000E+000   0.000000E+000   0.000000E+000
     33.0100    0.000000E+000   0.000000E+000   0.000000E+000
     33.0200    0.000000E+000   0.000000E+000   0.000000E+000
     33.0300    0.000000E+000   0.000000E+000   0.000000E+000
     33.0400    0.000000E+000   0.000000E+000   0.000000E+000
     33.0500    0.000000E+000   0.000000E+000   0.000000E+000
     33.0600    0.000000E+000   0.000000E+000   0.000000E+000
     33.0700    0.000000E+000   0.000000E+000   0.000000E+000
     33.0800    0.000000E+000   0.000000E+000   0.000000E+000
     33.0900    0.000000E+000   0.000000E+000   0.000000E+000
     33.1000    0.000000E+000   0.000000E+000   0.000000E+000
     33.1100    0.000000E+000   0.000000E+000   0.000000E+000
     33.1200    0.000000E+000   0.000000E+000   0.000000E+000
     33.1300    0.000000E+000   0.000000E+000   0.000000E+000
     33.1400    0.000000E+000   0.000000E+000   0.000000E+000
     33.1500    0.000000E+000   0.000000E+000   0.000000E+000
     33.1600    0.000000E+000   0.000000E+000   0.000000E+000
     33.1700    0.000000E+000   0.000000E+000   0.000000E+000
     33.1800    0.000000E+000   0.000000E+000   0.000000E+000
     33.1900    0.000000E+000   0.000000E+000   0.000000E+000
     33.2000    0.000000E+000   0.000000E+000   0.000000E+000
     33.2100    0.000000E+000   0.000000E+000   0.000000E+000
     33.2200    0.000000E+000   0.000000E+000   0.000000E+000
     33.2300    0.000000E+000   0.000000E+000   0.000000E+000
     33.2400    0.000000E+000   0.000000E+000   0.000000E+000
     33.2500    0.000000E+000   0.000000E+000   0.000000E+000
     33.2600    0.000000E+000   0.000000E+000   0.000000E+000
     33.2700    0.000000E+000   0.000000E+000   0.000000E+000
     33.2800    0.000000E+000   0.000000E+000   0.000000E+000
     33.2900    0.000000E+000   0.000000E+000   0.000000E+000
     33.3000    0.000000E+000   0.000000E+000   0.000000E+000
     33.3100    0.000000E+000   0.000000E+000   0.000000E+000
     33.3200    0.000000E+000   0.000000E+000   0.000000E+000
     33.3300    0.000000E+000   0.000000E+000   0.000000E+000
     33.3400    0.000000E+000   0.000000E+000   0.000000E+000
     33.3500    0.000000E+000   0.000000E+000   0.000000E+000
     33.3600    0.000000E+000   0.000000E+000   0.000000E+000
     33.3700    0.000000E+000   0.000000E+000   0.000000E+000
     33.3800    0.000000E+000   0.000000E+000   0.000000E+000
     33.3900    0.000000E+000   0.000000E+000   0.000000E+000
     33.4000    0.000000E+000   0.000000E+000   0.000000E+000
     33.4100    0.000000E+000   0.000000E+000   0.000000E+000
     33.4200    0.000000E+000   0.000000E+000   0.000000E+000
     33.4300    0.000000E+000   0.000000E+000   0.000000E+000
     33.4400    0.000000E+000   0.000000E+000   0.000000E+000
     33.4500    0.000000E+000   0.000000E+000   0.000000E+000
     33.4600    0.000000E+000   0.000000E+000   0.000000E+000
     33.4700    0.000000E+000   0.000000E+000   0.000000E+000
     33.4800    0.000000E+000   0.000000E+000   0.000000E+000
     33.4900    0.000000E+000   0.000000E+000   0.000000E+000
     33.5000    0.000000E+000   0.000000E+000   0.000000E+000
     33.5100    0.000000E+000   0.000000E+000   0.000000E+000
     33.5200    0.000000E+000   0.000000E+000   0.000000E+000
     33.5300    0.000000E+000   0.000000E+000   0.000000E+000
     33.5400    0.000000E+000   0.000000E+000   0.000000E+000
     33.5500    0.000000E+000   0.000000E+000   0.000000E+000
     33.5600    0.000000E+000   0.000000E+000   0.000000E+000
     33.5700    0.000000E+000   0.000000E+000   0.000000E+000
     33.5800    0.000000E+000   0.000000E+000   0.000000E+000
     33.5900    0.000000E+000   0.000000E+000   0.000000E+000
     33.6000    0.000000E+000   0.000000E+000   0.000000E+000
     33.6100    0.000000E+000   0.000000E+000   0.000000E+000
     33.6200    0.000000E+000   0.000000E+000   0.000000E+000
     33.6300    0.000000E+000   0.000000E+000   0.000000E+000
     33.6400    0.000000E+000   0.000000E+000   0.000000E+000
     33.6500    0.000000E+000   0.000000E+000   0.000000E+000
     33.6600    0.000000E+000   0.000000E+000   0.000000E+000
     33.6700    0.000000E+000   0.000000E+000   0.000000E+000
     33.6800    0.000000E+000   0.000000E+000   0.000000E+000
     33.6900    0.000000E+000   0.000000E+000   0.000000E+000
     33.7000    0.000000E+000   0.000000E+000   0.000000E+000
     33.7100    0.000000E+000   0.000000E+000   0.000000E+000
     33.7200    0.000000E+000   0.000000E+000   0.000000E+000
     33.7300    0.000000E+000   0.000000E+000   0.000000E+000
     33.7400    0.000000E+000   0.000000E+000   0.000000E+000
     33.7500    0.000000E+000   0.000000E+000   0.000000E+000
     33.7600    0.000000E+000   0.000000E+000   0.000000E+000
     33.7700    0.000000E+000   0.000000E+000   0.000000E+000
     33.7800    0.000000E+000   0.000000E+000   0.000000E+000
     33.7900    0.000000E+000   0.000000E+000   0.000000E+000
     33.8000    0.000000E+000   0.000000E+000   0.000000E+000
     33.8100    0.000000E+000   0.000000E+000   0.000000E+000
     33.8200    0.000000E+000   0.000000E+000   0.000000E+000
     33.8300    0.000000E+000   0.000000E+000   0.000000E+000
     33.8400    0.000000E+000   0.000000E+000   0.000000E+000
     33.8500    0.000000E+000   0.000000E+000   0.000000E+000
     33.8600    0.000000E+000   0.000000E+000   0.000000E+000
     33.8700    0.000000E+000   0.000000E+000   0.000000E+000
     33.8800    0.000000E+000   0.000000E+000   0.000000E+000
     33.8900    0.000000E+000   0.000000E+000   0.000000E+000
     33.9000    0.000000E+000   0.000000E+000   0.000000E+000
     33.9100    0.000000E+000   0.000000E+000   0.000000E+000
     33.9200    0.000000E+000   0.000000E+000   0.000000E+000
     33.9300    0.000000E+000   0.000000E+000   0.000000E+000
     33.9400    0.000000E+000   0.000000E+000   0.000000E+000
     33.9500    0.000000E+000   0.000000E+000   0.000000E+000
     33.9600    0.000000E+000   0.000000E+000   0.000000E+000
     33.9700    0.000000E+000   0.000000E+000   0.000000E+000
     33.9800    0.000000E+000   0.000000E+000   0.000000E+000
     33.9900    0.000000E+000   0.000000E+000   0.000000E+000
     34.0000    0.000000E+000   0.000000E+000   0.000000E+000
     34.0100    0.000000E+000   0.000000E+000   0.000000E+000
     34.0200    0.000000E+000   0.000000E+000   0.000000E+000
     34.0300    0.000000E+000   0.000000E+000   0.000000E+000
     34.0400    0.000000E+000   0.000000E+000   0.000000E+000
     34.0500    0.000000E+000   0.000000E+000   0.000000E+000
     34.0600    0.000000E+000   0.000000E+000   0.000000E+000
     34.0700    0.000000E+000   0.000000E+000   0.000000E+000
     34.0800    0.000000E+000   0.000000E+000   0.000000E+000
     34.0900    0.000000E+000   0.000000E+000   0.000000E+000
     34.1000    0.000000E+000   0.000000E+000   0.000000E+000
     34.1100    0.000000E+000   0.000000E+000   0.000000E+000
     34.1200    0.000000E+000   0.000000E+000   0.000000E+000
     34.1300    0.000000E+000   0.000000E+000   0.000000E+000
     34.1400    0.000000E+000   0.000000E+000   0.000000E+000
     34.1500    0.000000E+000   0.000000E+000   0.000000E+000
     34.1600    0.000000E+000   0.000000E+000   0.000000E+000
     34.1700    0.000000E+000   0.000000E+000   0.000000E+000
     34.1800    0.000000E+000   0.000000E+000   0.000000E+000
     34.1900    0.000000E+000   0.000000E+000   0.000000E+000
     34.2000    0.000000E+000   0.000000E+000   0.000000E+000
     34.2100    0.000000E+000   0.000000E+000   0.000000E+000
     34.2200    0.000000E+000   0.000000E+000   0.000000E+000
     34.2300    0.000000E+000   0.000000E+000   0.000000E+000
     34.2400    0.000000E+000   0.000000E+000   0.000000E+000
     34.2500    0.000000E+000   0.000000E+000   0.000000E+000
     34.2600    0.000000E+000   0.000000E+000   0.000000E+000
     34.2700    0.000000E+000   0.000000E+000   0.000000E+000
     34.2800    0.000000E+000   0.000000E+000   0.000000E+000
     34.2900    0.000000E+000   0.000000E+000   0.000000E+000
     34.3000    0.000000E+000   0.000000E+000   0.000000E+000
     34.3100    0.000000E+000   0.000000E+000   0.000000E+000
     34.3200    0.000000E+000   0.000000E+000   0.000000E+000
     34.3300    0.000000E+000   0.000000E+000   0.000000E+000
     34.3400    0.000000E+000   0.000000E+000   0.000000E+000
     34.3500    0.000000E+000   0.000000E+000   0.000000E+000
     34.3600    0.000000E+000   0.000000E+000   0.000000E+000
     34.3700    0.000000E+000   0.000000E+000   0.000000E+000
     34.3800    0.000000E+000   0.000000E+000   0.000000E+000
     34.3900    0.000000E+000   0.000000E+000   0.000000E+000
     34.4000    0.000000E+000   0.000000E+000   0.000000E+000
     34.4100    0.000000E+000   0.000000E+000   0.000000E+000
     34.4200    0.000000E+000   0.000000E+000   0.000000E+000
     34.4300    0.000000E+000   0.000000E+000   0.000000E+000
     34.4400    0.000000E+000   0.000000E+000   0.000000E+000
     34.4500    0.000000E+000   0.000000E+000   0.000000E+000
     34.4600    0.000000E+000   0.000000E+000   0.000000E+000
     34.4700    0.000000E+000   0.000000E+000   0.000000E+000
     34.4800    0.000000E+000   0.000000E+000   0.000000E+000
     34.4900    0.000000E+000   0.000000E+000   0.000000E+000
     34.5000    0.000000E+000   0.000000E+000   0.000000E+000
     34.5100    0.000000E+000   0.000000E+000   0.000000E+000
     34.5200    0.000000E+000   0.000000E+000   0.000000E+000
     34.5300    0.000000E+000   0.000000E+000   0.000000E+000
     34.5400    0.000000E+000   0.000000E+000   0.000000E+000
     34.5500    0.000000E+000   0.000000E+000   0.000000E+000
     34.5600    0.000000E+000   0.000000E+000   0.000000E+000
     34.5700    0.000000E+000   0.000000E+000   0.000000E+000
     34.5800    0.000000E+000   0.000000E+000   0.000000E+000
     34.5900    0.000000E+000   0.000000E+000   0.000000E+000
     34.6000    0.000000E+000   0.000000E+000   0.000000E+000
     34.6100    0.000000E+000   0.000000E+000   0.000000E+000
     34.6200    0.000000E+000   0.000000E+000   0.000000E+000
     34.6300    0.000000E+000   0.000000E+000   0.000000E+000
     34.6400    0.000000E+000   0.000000E+000   0.000000E+000
     34.6500    0.000000E+000   0.000000E+000   0.000000E+000
     34.6600    0.000000E+000   0.000000E+000   0.000000E+000
     34.6700    0.000000E+000   0.000000E+000   0.000000E+000
     34.6800    0.000000E+000   0.000000E+000   0.000000E+000
     34.6900    0.000000E+000   0.000000E+000   0.000000E+000
     34.7000    0.000000E+000   0.000000E+000   0.000000E+000
     34.7100    0.000000E+000   0.000000E+000   0.000000E+000
     34.7200    0.000000E+000   0.000000E+000   0.000000E+000
     34.7300    0.000000E+000   0.000000E+000   0.000000E+000
     34.7400    0.000000E+000   0.000000E+000   0.000000E+000
     34.7500    0.000000E+000   0.000000E+000   0.000000E+000
     34.7600    0.000000E+000   0.000000E+000   0.000000E+000
     34.7700    0.000000E+000   0.000000E+000   0.000000E+000
     34.7800    0.000000E+000   0.000000E+000   0.000000E+000
     34.7900    0.000000E+000   0.000000E+000   0.000000E+000
     34.8000    0.000000E+000   0.000000E+000   0.000000E+000
     34.8100    0.000000E+000   0.000000E+000   0.000000E+000
     34.8200    0.000000E+000   0.000000E+000   0.000000E+000
     34.8300    0.000000E+000   0.000000E+000   0.000000E+000
     34.8400    0.000000E+000   0.000000E+000   0.000000E+000
     34.8500    0.000000E+000   0.000000E+000   0.000000E+000
     34.8600    0.000000E+000   0.000000E+000   0.000000E+000
     34.8700    0.000000E+000   0.000000E+000   0.000000E+000
     34.8800    0.000000E+000   0.000000E+000   0.000000E+000
     34.8900    0.000000E+000   0.000000E+000   0.000000E+000
     34.9000    0.000000E+000   0.000000E+000   0.000000E+000
     34.9100    0.000000E+000   0.000000E+000   0.000000E+000
     34.9200    0.000000E+000   0.000000E+000   0.000000E+000
     34.9300    0.000000E+000   0.000000E+000   0.000000E+000
     34.9400    0.000000E+000   0.000000E+000   0.000000E+000
     34.9500    0.000000E+000   0.000000E+000   0.000000E+000
     34.9600    0.000000E+000   0.000000E+000   0.000000E+000
     34.9700    0.000000E+000   0.000000E+000   0.000000E+000
     34.9800    0.000000E+000   0.000000E+000   0.000000E+000
     34.9900    0.000000E+000   0.000000E+000   0.000000E+000
     35.0000    0.000000E+000   0.000000E+000   0.000000E+000
     35.0100    0.000000E+000   0.000000E+000   0.000000E+000
     35.0200    0.000000E+000   0.000000E+000   0.000000E+000
     35.0300    0.000000E+000   0.000000E+000   0.000000E+000
     35.0400    0.000000E+000   0.000000E+000   0.000000E+000
     35.0500    0.000000E+000   0.000000E+000   0.000000E+000
     35.0600    0.000000E+000   0.000000E+000   0.000000E+000
     35.0700    0.000000E+000   0.000000E+000   0.000000E+000
     35.0800    0.000000E+000   0.000000E+000   0.000000E+000
     35.0900    0.000000E+000   0.000000E+000   0.000000E+000
     35.1000    0.000000E+000   0.000000E+000   0.000000E+000
     35.1100    0.000000E+000   0.000000E+000   0.000000E+000
     35.1200    0.000000E+000   0.000000E+000   0.000000E+000
     35.1300    0.000000E+000   0.000000E+000   0.000000E+000
     35.1400    0.000000E+000   0.000000E+000   0.000000E+000
     35.1500    0.000000E+000   0.000000E+000   0.000000E+000
     35.1600    0.000000E+000   0.000000E+000   0.000000E+000
     35.1700    0.000000E+000   0.000000E+000   0.000000E+000
     35.1800    0.000000E+000   0.000000E+000   0.000000E+000
     35.1900    0.000000E+000   0.000000E+000   0.000000E+000
     35.2000    0.000000E+000   0.000000E+000   0.000000E+000
     35.2100    0.000000E+000   0.000000E+000   0.000000E+000
     35.2200    0.000000E+000   0.000000E+000   0.000000E+000
     35.2300    0.000000E+000   0.000000E+000   0.000000E+000
     35.2400    0.000000E+000   0.000000E+000   0.000000E+000
     35.2500    0.000000E+000   0.000000E+000   0.000000E+000
     35.2600    0.000000E+000   0.000000E+000   0.000000E+000
     35.2700    0.000000E+000   0.000000E+000   0.000000E+000
     35.2800    0.000000E+000   0.000000E+000   0.000000E+000
     35.2900    0.000000E+000   0.000000E+000   0.000000E+000
     35.3000    0.000000E+000   0.000000E+000   0.000000E+000
     35.3100    0.000000E+000   0.000000E+000   0.000000E+000
     35.3200    0.000000E+000   0.000000E+000   0.000000E+000
     35.3300    0.000000E+000   0.000000E+000   0.000000E+000
     35.3400    0.000000E+000   0.000000E+000   0.000000E+000
     35.3500    0.000000E+000   0.000000E+000   0.000000E+000
     35.3600    0.000000E+000   0.000000E+000   0.000000E+000
     35.3700    0.000000E+000   0.000000E+000   0.000000E+000
     35.3800    0.000000E+000   0.000000E+000   0.000000E+000
     35.3900    0.000000E+000   0.000000E+000   0.000000E+000
     35.4000    0.000000E+000   0.000000E+000   0.000000E+000
     35.4100    0.000000E+000   0.000000E+000   0.000000E+000
     35.4200    0.000000E+000   0.000000E+000   0.000000E+000
     35.4300    0.000000E+000   0.000000E+000   0.000000E+000
     35.4400    0.000000E+000   0.000000E+000   0.000000E+000
     35.4500    0.000000E+000   0.000000E+000   0.000000E+000
     35.4600    0.000000E+000   0.000000E+000   0.000000E+000
     35.4700    0.000000E+000   0.000000E+000   0.000000E+000
     35.4800    0.000000E+000   0.000000E+000   0.000000E+000
     35.4900    0.000000E+000   0.000000E+000   0.000000E+000
     35.5000    0.000000E+000   0.000000E+000   0.000000E+000
     35.5100    0.000000E+000   0.000000E+000   0.000000E+000
     35.5200    0.000000E+000   0.000000E+000   0.000000E+000
     35.5300    0.000000E+000   0.000000E+000   0.000000E+000
     35.5400    0.000000E+000   0.000000E+000   0.000000E+000
     35.5500    0.000000E+000   0.000000E+000   0.000000E+000
     35.5600    0.000000E+000   0.000000E+000   0.000000E+000
     35.5700    0.000000E+000   0.000000E+000   0.000000E+000
     35.5800    0.000000E+000   0.000000E+000   0.000000E+000
     35.5900    0.000000E+000   0.000000E+000   0.000000E+000
     35.6000    0.000000E+000   0.000000E+000   0.000000E+000
     35.6100    0.000000E+000   0.000000E+000   0.000000E+000
     35.6200    0.000000E+000   0.000000E+000   0.000000E+000
     35.6300    0.000000E+000   0.000000E+000   0.000000E+000
     35.6400    0.000000E+000   0.000000E+000   0.000000E+000
     35.6500    0.000000E+000   0.000000E+000   0.000000E+000
     35.6600    0.000000E+000   0.000000E+000   0.000000E+000
     35.6700    0.000000E+000   0.000000E+000   0.000000E+000
     35.6800    0.000000E+000   0.000000E+000   0.000000E+000
     35.6900    0.000000E+000   0.000000E+000   0.000000E+000
     35.7000    0.000000E+000   0.000000E+000   0.000000E+000
     35.7100    0.000000E+000   0.000000E+000   0.000000E+000
     35.7200    0.000000E+000   0.000000E+000   0.000000E+000
     35.7300    0.000000E+000   0.000000E+000   0.000000E+000
     35.7400    0.000000E+000   0.000000E+000   0.000000E+000
     35.7500    0.000000E+000   0.000000E+000   0.000000E+000
     35.7600    0.000000E+000   0.000000E+000   0.000000E+000
     35.7700    0.000000E+000   0.000000E+000   0.000000E+000
     35.7800    0.000000E+000   0.000000E+000   0.000000E+000
     35.7900    0.000000E+000   0.000000E+000   0.000000E+000
     35.8000    0.000000E+000   0.000000E+000   0.000000E+000
     35.8100    0.000000E+000   0.000000E+000   0.000000E+000
     35.8200    0.000000E+000   0.000000E+000   0.000000E+000
     35.8300    0.000000E+000   0.000000E+000   0.000000E+000
     35.8400    0.000000E+000   0.000000E+000   0.000000E+000
     35.8500    0.000000E+000   0.000000E+000   0.000000E+000
     35.8600    0.000000E+000   0.000000E+000   0.000000E+000
     35.8700    0.000000E+000   0.000000E+000   0.000000E+000
     35.8800    0.000000E+000   0.000000E+000   0.000000E+000
     35.8900    0.000000E+000   0.000000E+000   0.000000E+000
     35.9000    0.000000E+000   0.000000E+000   0.000000E+000
     35.9100    0.000000E+000   0.000000E+000   0.000000E+000
     35.9200    0.000000E+000   0.000000E+000   0.000000E+000
     35.9300    0.000000E+000   0.000000E+000   0.000000E+000
     35.9400    0.000000E+000   0.000000E+000   0.000000E+000
     35.9500    0.000000E+000   0.000000E+000   0.000000E+000
     35.9600    0.000000E+000   0.000000E+000   0.000000E+000
     35.9700    0.000000E+000   0.000000E+000   0.000000E+000
     35.9800    0.000000E+000   0.000000E+000   0.000000E+000
     35.9900    0.000000E+000   0.000000E+000   0.000000E+000
     36.0000    0.000000E+000   0.000000E+000   0.000000E+000
     36.0100    0.000000E+000   0.000000E+000   0.000000E+000
     36.0200    0.000000E+000   0.000000E+000   0.000000E+000
     36.0300    0.000000E+000   0.000000E+000   0.000000E+000
     36.0400    0.000000E+000   0.000000E+000   0.000000E+000
     36.0500    0.000000E+000   0.000000E+000   0.000000E+000
     36.0600    0.000000E+000   0.000000E+000   0.000000E+000
     36.0700    0.000000E+000   0.000000E+000   0.000000E+000
     36.0800    0.000000E+000   0.000000E+000   0.000000E+000
